Date,Price,Open,High,Low,Vol.,Change %,log_return
2019-05-21,7785.72,7765.57,7804.44,7752.92,500280000.0,1.08,0.010761914548594988
2019-05-22,7750.84,7749.81,7786.33,7738.35,466480000.0,-0.45,-0.004490061969997012
2019-05-23,7628.28,7660.72,7665.15,7585.32,597200000.0,-1.58,-0.01593883065465247
2019-05-24,7637.01,7675.57,7694.15,7631.25,422810000.0,0.11,0.001143771386161169
2019-05-28,7607.35,7655.66,7693.74,7603.76,785600000.0,-0.39,-0.0038912801096428434
2019-05-29,7547.31,7553.02,7581.11,7503.94,579480000.0,-0.79,-0.00792367682709159
2019-05-30,7567.72,7565.46,7595.9,7527.66,454610000.0,0.27,0.0027006247959563325
2019-05-31,7453.15,7470.95,7506.86,7448.23,590430000.0,-1.51,-0.015255071358565861
2019-06-03,7333.02,7441.22,7457.66,7292.22,658410000.0,-1.61,-0.016249325316094562
2019-06-04,7527.12,7413.94,7529.5,7385.02,619530000.0,2.65,0.02612506202728603
2019-06-05,7575.48,7585.68,7589.47,7498.17,537320000.0,0.64,0.0064042171925757715
2019-06-06,7615.55,7582.24,7634.12,7546.22,542410000.0,0.53,0.005275493884450974
2019-06-07,7742.1,7652.97,7767.02,7647.91,516840000.00000006,1.66,0.016480759022110936
2019-06-10,7823.17,7798.87,7895.44,7795.76,522200000.00000006,1.05,0.010416874629579452
