Date,Price,Open,High,Low,Vol.,Change %,log_return
2023-08-10,19543.1,"19,605.55","19,623.60","19,495.40",312.19M,-0.46%,-0.004566620104543575
2023-08-11,19428.3,"19,554.25","19,557.75","19,412.75",235.52M,-0.59%,-0.005891516961594456
2023-08-14,19434.55,"19,383.95","19,465.85","19,257.90",243.85M,0.03%,0.00032164393779061565
2023-08-16,19465.0,"19,369.00","19,482.75","19,317.20",226.63M,0.16%,0.0015655711297147335
2023-08-17,19365.25,"19,450.55","19,461.55","19,326.25",268.66M,-0.51%,-0.005137758290060533
2023-08-18,19310.15,"19,301.75","19,373.80","19,253.60",256.14M,-0.28%,-0.0028493583662490217
2023-08-21,19393.6,"19,320.65","19,425.95","19,296.30",262.59M,0.43%,0.004312250328000912
2023-08-22,19396.45,"19,417.10","19,443.50","19,381.30",208.70M,0.01%,0.00014694489979421606
2023-08-23,19444.0,"19,439.20","19,472.05","19,366.60",225.22M,0.25%,0.002448479549304461
2023-08-24,19386.7,"19,535.15","19,584.45","19,369.00",268.26M,-0.29%,-0.0029512752327599183
2023-08-25,19265.8,"19,297.40","19,339.55","19,229.70",466.52M,-0.62%,-0.0062557606509410085
2023-08-28,19306.05,"19,298.35","19,366.85","19,249.70",248.18M,0.21%,0.0020870149919961396
2023-08-29,19342.65,"19,374.85","19,377.90","19,309.10",307.39M,0.19%,0.0018939840636754115
2023-08-30,19347.45,"19,433.45","19,452.80","19,334.75",233.00M,0.02%,0.0002481254907391843
2023-08-31,19253.8,"19,375.55","19,388.20","19,223.65",562.56M,-0.48%,-0.004852183996052265
2023-09-01,19435.3,"19,258.15","19,458.55","19,255.70",333.02M,0.94%,0.009382556404132514
2023-09-04,19528.8,"19,525.05","19,545.15","19,432.85",296.82M,0.48%,0.004799298814420837
2023-09-05,19574.9,"19,564.65","19,587.05","19,525.75",256.83M,0.24%,0.002357834238565403
2023-09-06,19611.05,"19,581.20","19,636.45","19,491.50",287.56M,0.18%,0.0018450495779825536
2023-09-07,19727.05,"19,598.65","19,737.00","19,550.05",304.93M,0.59%,0.005897607470804029
2023-09-08,19819.95,"19,774.80","19,867.15","19,727.05",288.09M,0.47%,0.004698215838548732
2023-09-11,19996.35,"19,890.00","20,008.15","19,865.35",248.76M,0.89%,0.008860750704518585
2023-09-12,19993.2,"20,110.15","20,110.35","19,914.65",328.06M,-0.02%,-0.00015754115795312492
2023-09-13,20070.0,"19,989.50","20,096.90","19,944.10",251.39M,0.38%,0.003833947067360447
2023-09-14,20103.1,"20,127.95","20,167.65","20,043.45",275.11M,0.16%,0.0016478692204573958
2023-09-15,20192.35,"20,156.45","20,222.45","20,129.70",438.19M,0.44%,0.0044297877773378114
2023-09-18,20133.3,"20,155.95","20,195.35","20,115.70",264.87M,-0.29%,-0.002928659163891997
2023-09-20,19901.4,"19,980.75","20,050.65","19,878.85",378.07M,-1.15%,-0.0115850796274781
2023-09-21,19742.35,"19,840.55","19,848.75","19,709.95",275.13M,-0.80%,-0.008024006475894206
2023-09-22,19674.25,"19,744.85","19,798.65","19,657.50",246.41M,-0.34%,-0.00345540040278986
2023-09-25,19674.55,"19,678.20","19,734.15","19,601.55",188.40M,0.00%,1.524824136976305e-05
2023-09-26,19664.7,"19,682.80","19,699.35","19,637.45",204.87M,-0.05%,-0.000500772140080995
2023-09-27,19716.45,"19,637.05","19,730.70","19,554.00",203.56M,0.26%,0.0026281624476409476
2023-09-28,19523.55,"19,761.80","19,766.65","19,492.10",352.81M,-0.98%,-0.00983188348126239
2023-09-29,19638.3,"19,581.20","19,726.25","19,551.05",243.51M,0.59%,0.005860311931494425
2023-10-03,19528.75,"19,622.40","19,623.20","19,479.65",221.72M,-0.56%,-0.005594002391173672
2023-10-04,19436.1,"19,446.30","19,457.80","19,333.60",277.15M,-0.47%,-0.004755577121972701
2023-10-05,19545.75,"19,521.85","19,576.95","19,487.30",234.87M,0.56%,0.005625709872108961
2023-10-06,19653.5,"19,621.20","19,675.75","19,589.40",159.05M,0.55%,0.005497568008546022
2023-10-09,19512.35,"19,539.45","19,588.95","19,480.50",165.09M,-0.72%,-0.007207841070540643
2023-10-10,19689.85,"19,565.60","19,717.80","19,565.45",216.56M,0.91%,0.00905567610965498
2023-10-11,19811.35,"19,767.00","19,839.20","19,756.95",213.73M,0.62%,0.006151731247061281
2023-10-12,19794.0,"19,822.70","19,843.30","19,772.65",217.90M,-0.09%,-0.0008761443143344063
2023-10-13,19751.05,"19,654.55","19,805.40","19,635.30",254.96M,-0.22%,-0.0021722069835914395
2023-10-16,19731.75,"19,737.25","19,781.30","19,691.85",180.96M,-0.10%,-0.0009776409746631235
2023-10-17,19811.5,"19,843.20","19,849.75","19,775.65",185.85M,0.40%,0.004033563661320618
2023-10-18,19671.1,"19,820.45","19,840.95","19,659.95",198.94M,-0.71%,-0.007112023615253143
2023-10-19,19624.7,"19,545.20","19,681.80","19,512.35",230.31M,-0.24%,-0.0023615766348855094
2023-10-20,19542.65,"19,542.15","19,593.80","19,518.70",198.34M,-0.42%,-0.004189720265668789
2023-10-23,19281.75,"19,521.60","19,556.85","19,257.85",176.04M,-1.34%,-0.01344020396363619
2023-10-25,19122.15,"19,286.45","19,347.30","19,074.15",225.29M,-0.83%,-0.008311703697890308
2023-10-26,18857.25,"19,027.25","19,041.70","18,837.85",300.36M,-1.39%,-0.013949893667133624
2023-10-27,19047.25,"18,928.75","19,076.15","18,926.65",205.20M,1.01%,0.010025278863763394
2023-10-30,19140.9,"19,053.40","19,158.50","18,940.00",180.13M,0.49%,0.004904672666023684
2023-10-31,19079.6,"19,232.95","19,233.70","19,056.45",206.05M,-0.32%,-0.003207705423086861
2023-11-01,18989.15,"19,064.05","19,096.05","18,973.70",194.10M,-0.47%,-0.0047519380175908114
2023-11-02,19133.25,"19,120.00","19,175.25","19,064.15",245.60M,0.76%,0.00755989582502197
2023-11-03,19230.6,"19,241.00","19,276.25","19,210.90",189.52M,0.51%,0.005075101114760032
2023-11-06,19411.75,"19,345.85","19,423.00","19,309.70",180.69M,0.94%,0.009375792466276
2023-11-07,19406.7,"19,404.05","19,423.50","19,329.10",198.66M,-0.03%,-0.0002601855575629086
2023-11-08,19443.5,"19,449.60","19,464.40","19,401.50",194.97M,0.19%,0.0018944567083908723
2023-11-09,19395.3,"19,457.40","19,463.90","19,378.35",208.42M,-0.25%,-0.0024820553026905696
2023-11-10,19425.35,"19,351.85","19,451.30","19,329.45",152.22M,0.15%,0.001548145433003843
2023-11-12,19525.55,"19,547.25","19,547.25","19,510.25",37.31M,0.52%,0.0051449502336882525
2023-11-13,19443.55,"19,486.75","19,494.40","19,414.75",189.28M,-0.42%,-0.004208468813832688
2023-11-15,19675.45,"19,651.40","19,693.20","19,579.65",291.46M,1.19%,0.01185627017720115
2023-11-16,19765.2,"19,674.70","19,875.25","19,627.00",282.69M,0.46%,0.00455114988803013
2023-11-17,19731.8,"19,674.75","19,806.00","19,667.45",236.83M,-0.17%,-0.0016912680943572324
2023-11-20,19694.0,"19,731.15","19,756.45","19,670.50",173.78M,-0.19%,-0.0019175266745258626
2023-11-21,19783.4,"19,770.90","19,829.10","19,754.05",194.97M,0.45%,0.0045291813962118265
2023-11-22,19811.85,"19,784.00","19,825.55","19,703.85",184.50M,0.14%,0.00143704130651907
2023-11-23,19802.0,"19,828.45","19,875.15","19,786.75",170.02M,-0.05%,-0.0004973008280183108
2023-11-24,19794.7,"19,809.60","19,832.85","19,768.85",145.90M,-0.04%,-0.00036871759933041186
2023-11-28,19889.7,"19,844.65","19,916.85","19,800.00",229.60M,0.48%,0.004787784694880058
2023-11-29,20096.6,"19,976.55","20,104.65","19,956.30",236.24M,1.04%,0.010348636732111694
2023-11-30,20133.15,"20,108.50","20,158.70","20,015.85",486.59M,0.18%,0.0018170637429511605
2023-12-01,20267.9,"20,194.10","20,291.55","20,183.70",265.81M,0.67%,0.006670643444628036
2023-12-04,20686.8,"20,601.95","20,702.65","20,507.75",381.11M,2.07%,0.020457461991232925
2023-12-05,20855.1,"20,808.90","20,864.05","20,711.15",421.01M,0.81%,0.00810270694380261
2023-12-06,20937.7,"20,950.75","20,961.95","20,852.15",359.21M,0.40%,0.003952839127870011
2023-12-07,20901.15,"20,932.40","20,941.25","20,850.80",274.99M,-0.17%,-0.0017471803980189876
2023-12-08,20969.4,"20,934.10","21,006.10","20,862.70",292.44M,0.33%,0.0032600508207486305
2023-12-11,20997.1,"20,965.30","21,026.10","20,923.70",212.92M,0.13%,0.0013201007481038823
2023-12-12,20906.4,"21,018.55","21,037.90","20,867.15",244.87M,-0.43%,-0.004329000758647416
2023-12-13,20926.35,"20,929.75","20,950.00","20,769.50",260.27M,0.10%,0.0009537982328403815
2023-12-14,21182.7,"21,110.40","21,210.90","21,074.45",334.41M,1.23%,0.012175680378580502
2023-12-15,21456.65,"21,287.45","21,492.30","21,235.30",508.76M,1.29%,0.01284980983467759
2023-12-18,21418.65,"21,434.80","21,482.80","21,365.35",249.67M,-0.18%,-0.0017725828134065394
2023-12-19,21453.1,"21,477.65","21,505.05","21,337.75",249.75M,0.16%,0.0016071192528823127
2023-12-20,21150.15,"21,543.50","21,593.00","21,087.35",363.89M,-1.41%,-0.014222159410509942
2023-12-21,21255.05,"21,033.95","21,288.35","20,976.80",277.55M,0.50%,0.00494751652994106
2023-12-22,21349.4,"21,295.85","21,390.50","21,232.45",284.71M,0.44%,0.004429122039579133
2023-12-26,21441.35,"21,365.20","21,477.15","21,329.45",219.47M,0.43%,0.0042976644029708395
2023-12-27,21654.75,"21,497.65","21,675.75","21,495.80",256.54M,1.00%,0.009903529283836263
2023-12-28,21778.7,"21,715.00","21,801.45","21,678.00",393.08M,0.57%,0.005707598014420873
2023-12-29,21731.4,"21,737.65","21,770.30","21,676.90",270.92M,-0.22%,-0.0021742086840976452
2024-01-01,21741.9,"21,727.75","21,834.35","21,680.85",154.00M,0.05%,0.0004830551259819097
2024-01-02,21665.8,"21,751.35","21,755.60","21,555.65",263.71M,-0.35%,-0.003506293950845306
2024-01-03,21517.35,"21,661.10","21,677.00","21,500.35",311.93M,-0.69%,-0.0068753939803709255
2024-01-04,21658.6,"21,605.80","21,685.65","21,564.55",339.17M,0.66%,0.006543017764368559
2024-01-05,21710.8,"21,705.75","21,749.60","21,629.20",309.30M,0.24%,0.0024072283779417876
2024-01-08,21513.0,"21,747.60","21,763.95","21,492.90",231.45M,-0.91%,-0.00915242902089806
2024-01-09,21544.85,"21,653.60","21,724.45","21,517.85",228.57M,0.15%,0.0014794053028200293
2024-01-10,21618.7,"21,529.30","21,641.85","21,448.65",216.99M,0.34%,0.003421872022129979
2024-01-11,21647.2,"21,688.00","21,726.50","21,593.75",212.45M,0.13%,0.0013174349370812008
2024-01-12,21894.55,"21,773.55","21,928.25","21,715.15",294.68M,1.14%,0.01136163157398599
2024-01-15,22097.45,"22,053.15","22,115.55","21,963.55",345.54M,0.93%,0.009224469846440882
2024-01-16,22032.3,"22,080.50","22,124.15","21,969.80",292.43M,-0.29%,-0.002952658799676969
2024-01-17,21571.95,"21,647.25","21,851.50","21,550.45",456.00M,-2.09%,-0.02111569879842982
2024-01-18,21462.25,"21,414.20","21,539.40","21,285.55",387.34M,-0.51%,-0.005098281720792006
2024-01-19,21622.4,"21,615.20","21,670.60","21,575.00",343.06M,0.75%,0.007434236443611493
2024-01-20,21571.8,"21,706.15","21,720.30","21,541.80",,-0.23%,-0.0023429082212985306
2024-01-23,21238.8,"21,716.70","21,750.25","21,192.60",449.72M,-1.54%,-0.015557208551848641
2024-01-24,21453.95,"21,185.25","21,482.35","21,137.20",407.46M,1.01%,0.010079080002224091
2024-01-25,21352.6,"21,454.60","21,459.00","21,247.05",418.14M,-0.47%,-0.004735265485242329
2024-01-29,21737.6,"21,433.10","21,763.25","21,429.60",376.70M,1.80%,0.017869967895292525
2024-01-30,21522.1,"21,775.75","21,813.05","21,501.80",375.14M,-0.99%,-0.009963165839113332
2024-01-31,21725.7,"21,487.25","21,741.35","21,448.85",410.58M,0.95%,0.009415577400253396
2024-02-01,21697.45,"21,780.65","21,832.95","21,658.75",332.54M,-0.13%,-0.0013011494553287434
2024-02-02,21853.8,"21,812.75","22,126.80","21,805.55",442.79M,0.72%,0.00718007734330033
2024-02-05,21771.7,"21,921.05","21,964.30","21,726.95",440.85M,-0.38%,-0.0037638581528382955
2024-02-06,21929.4,"21,825.20","21,951.40","21,737.55",370.97M,0.72%,0.007217240963270505
2024-02-07,21930.5,"22,045.05","22,053.30","21,860.15",346.26M,0.01%,5.015971309687693e-05
2024-02-08,21717.95,"22,009.65","22,011.05","21,665.30",491.07M,-0.97%,-0.009739254433202903
2024-02-09,21782.5,"21,727.00","21,804.45","21,629.90",349.22M,0.30%,0.002967787569021457
2024-02-12,21616.05,"21,800.80","21,831.70","21,574.75",287.44M,-0.76%,-0.007670800806730669
2024-02-13,21743.25,"21,664.30","21,766.80","21,543.35",365.79M,0.59%,0.005867270223610988
2024-02-14,21840.05,"21,578.15","21,870.85","21,530.20",359.12M,0.45%,0.004442075711187993
2024-02-15,21910.75,"21,906.55","21,953.85","21,794.80",345.39M,0.32%,0.003231943714910831
2024-02-16,22040.7,"22,020.30","22,068.65","21,968.95",343.89M,0.59%,0.005913360249649653
2024-02-19,22122.25,"22,103.45","22,186.65","22,021.05",,0.37%,0.0036931451676362253
2024-02-20,22196.95,"22,099.20","22,215.60","22,045.85",295.71M,0.34%,0.0033710026687649355
2024-02-21,22055.05,"22,248.85","22,249.40","21,997.95",364.55M,-0.64%,-0.006413291438377891
2024-02-22,22217.45,"22,081.55","22,252.50","21,875.25",343.50M,0.74%,0.007336415535777436
2024-02-23,22212.7,"22,290.00","22,297.50","22,186.10",225.98M,-0.02%,-0.00021381877027633613
2024-02-26,22122.05,"22,169.20","22,202.15","22,075.15",207.78M,-0.41%,-0.004089348708477196
2024-02-27,22198.35,"22,090.20","22,218.25","22,085.65",252.20M,0.34%,0.0034431131207391997
2024-02-28,21951.15,"22,214.10","22,229.15","21,915.85",202.95M,-1.11%,-0.011198431843397458
2024-02-29,21982.8,"21,935.20","22,060.55","21,860.65",360.17M,0.14%,0.0014407994489542065
2024-03-01,22338.75,"22,048.30","22,353.30","22,047.75",351.50M,1.62%,0.016062509231593233
2024-03-02,22378.4,"22,406.95","22,419.55","22,367.05",35.76M,0.18%,0.0017733692952736234
2024-03-04,22405.6,"22,403.50","22,440.90","22,358.30",298.79M,0.12%,0.0012147196920581206
2024-03-05,22356.3,"22,371.25","22,416.90","22,269.15",296.15M,-0.22%,-0.002202767082468908
2024-03-06,22474.05,"22,327.50","22,497.20","22,224.35",312.26M,0.53%,0.005253149742597478
2024-03-07,22493.55,"22,505.30","22,525.65","22,430.00",379.87M,0.09%,0.0008672911706346735
2024-03-11,22332.65,"22,517.50","22,526.60","22,307.25",277.90M,-0.72%,-0.00717886820713181
2024-03-12,22335.7,"22,334.45","22,452.55","22,256.00",299.20M,0.01%,0.00013656201783766265
2024-03-13,21997.7,"22,432.20","22,446.75","21,905.65",493.34M,-1.51%,-0.01524839281915699
2024-03-14,22146.65,"21,982.55","22,204.60","21,917.50",426.74M,0.68%,0.006748341079488168
2024-03-15,22023.35,"22,064.85","22,120.90","21,931.70",661.46M,-0.56%,-0.005582989371484147
2024-03-18,22055.7,"21,990.10","22,123.70","21,916.55",356.32M,0.15%,0.0014678177414507178
2024-03-19,21817.45,"21,946.45","21,978.30","21,793.10",344.16M,-1.08%,-0.010860963573548457
2024-03-20,21839.1,"21,843.90","21,930.90","21,710.20",312.41M,0.10%,0.0009918329219701341
2024-03-21,22011.95,"21,989.90","22,080.95","21,941.30",353.17M,0.79%,0.007883546470263552
2024-03-22,22096.75,"21,932.20","22,180.70","21,883.30",388.66M,0.39%,0.0038450511793153485
2024-03-26,22004.7,"21,947.90","22,073.20","21,947.55",328.40M,-0.42%,-0.004174471981014722
2024-03-27,22123.65,"22,053.95","22,193.60","22,052.85",409.14M,0.54%,0.005391105178276993
2024-03-28,22326.9,"22,163.60","22,516.00","22,163.60",410.53M,0.92%,0.009145057440967922
2024-04-01,22462.0,"22,455.00","22,529.95","22,427.75",243.64M,0.61%,0.006032763016645629
2024-04-02,22453.3,"22,458.80","22,497.60","22,388.15",289.52M,-0.04%,-0.0003873958365548433
2024-04-03,22434.65,"22,385.70","22,521.10","22,346.50",309.65M,-0.08%,-0.0008309580220587544
2024-04-04,22514.65,"22,592.10","22,619.00","22,303.80",400.99M,0.36%,0.0035595697583823936
2024-04-05,22513.7,"22,486.40","22,537.60","22,427.60",242.24M,0.00%,-4.219563897600843e-05
2024-04-08,22666.3,"22,578.35","22,697.30","22,550.35",227.63M,0.68%,0.006755227104931126
2024-04-09,22642.75,"22,765.10","22,768.40","22,612.25",232.36M,-0.10%,-0.0010395275169402805
2024-04-10,22753.8,"22,720.25","22,775.70","22,673.70",276.85M,0.49%,0.0048924520259116325
2024-04-12,22519.4,"22,677.40","22,726.45","22,503.75",357.19M,-1.03%,-0.010355004482994602
2024-04-15,22272.5,"22,339.05","22,427.45","22,259.55",355.47M,-1.10%,-0.011024426319883079
2024-04-16,22147.9,"22,125.30","22,213.75","22,079.45",317.27M,-0.56%,-0.005610049742502448
2024-04-18,21995.85,"22,212.35","22,326.50","21,961.70",456.91M,-0.69%,-0.006888884669556557
2024-04-19,22147.0,"21,861.50","22,179.55","21,777.65",362.53M,0.69%,0.006848247937105312
2024-04-22,22336.4,"22,336.90","22,375.65","22,198.15",279.26M,0.86%,0.008515587591357532
2024-04-23,22368.0,"22,447.05","22,447.55","22,349.45",231.52M,0.14%,0.0014137313223340777
2024-04-24,22402.4,"22,421.55","22,476.45","22,384.00",235.90M,0.15%,0.0015367299273513811
2024-04-25,22570.35,"22,316.90","22,625.95","22,305.25",475.04M,0.75%,0.007469002041045313
2024-04-26,22419.95,"22,620.40","22,620.40","22,385.55",329.89M,-0.67%,-0.006685910529919674
2024-04-29,22643.4,"22,475.55","22,655.80","22,441.90",291.96M,1.00%,0.009917231248162194
2024-04-30,22604.85,"22,679.65","22,783.35","22,568.40",361.86M,-0.17%,-0.0017039337135533136
2024-05-02,22648.2,"22,567.85","22,710.50","22,567.85",445.91M,0.19%,0.0019158935479583357
2024-05-03,22475.85,"22,766.35","22,794.70","22,348.05",438.06M,-0.76%,-0.007638979130133127
2024-05-06,22442.7,"22,561.60","22,588.80","22,409.45",320.26M,-0.15%,-0.001476005170173867
2024-05-07,22302.5,"22,489.75","22,499.05","22,232.05",297.82M,-0.62%,-0.006266614466335558
2024-05-08,22302.5,"22,231.20","22,368.65","22,185.20",277.44M,0.00%,0.0
2024-05-09,21957.5,"22,224.80","22,307.75","21,932.40",331.33M,-1.55%,-0.015590012996666094
2024-05-10,22055.2,"21,990.95","22,131.30","21,950.30",265.80M,0.44%,0.0044396349451461085
2024-05-13,22104.05,"22,027.95","22,131.65","21,821.05",278.19M,0.22%,0.0022124478982964036
2024-05-14,22217.85,"22,112.90","22,270.05","22,081.25",230.24M,0.51%,0.005135170201418869
2024-05-15,22200.55,"22,255.60","22,297.55","22,151.75",231.94M,-0.08%,-0.0007789565078779477
2024-05-16,22403.85,"22,319.20","22,432.25","22,054.55",368.95M,0.92%,0.009115755746059738
2024-05-17,22466.1,"22,415.25","22,502.15","22,345.65",242.65M,0.28%,0.0027746872879504058
2024-05-18,22502.0,"22,512.85","22,520.25","22,470.05",19.06M,0.16%,0.0015966877687512294
2024-05-21,22529.05,"22,404.55","22,591.10","22,404.55",347.59M,0.12%,0.001201393405374315
2024-05-22,22597.8,"22,576.60","22,629.50","22,483.15",290.35M,0.31%,0.0030469688528972257
2024-05-23,22967.65,"22,614.10","22,993.60","22,577.45",369.77M,1.64%,0.016234147702677632
2024-05-24,22957.1,"22,930.75","23,026.40","22,908.00",261.93M,-0.05%,-0.00045944725602593643
2024-05-27,22932.45,"23,038.95","23,110.80","22,871.20",260.01M,-0.11%,-0.0010743187662915156
2024-05-28,22888.15,"22,977.15","22,998.55","22,858.50",217.89M,-0.19%,-0.0019336287086089532
2024-05-29,22704.7,"22,762.75","22,825.50","22,685.45",269.93M,-0.80%,-0.008047357864970186
2024-05-30,22488.65,"22,617.45","22,705.75","22,417.00",373.37M,-0.95%,-0.00956121402290562
2024-05-31,22530.7,"22,568.10","22,653.75","22,465.10",572.12M,0.19%,0.0018680861553376123
2024-06-03,23263.9,"23,337.90","23,338.70","23,062.30",569.43M,3.25%,0.03202397920857283
2024-06-04,21884.5,"23,179.50","23,179.50","21,281.45",1.01B,-5.93%,-0.061124179171720965
2024-06-05,22620.35,"22,128.35","22,670.40","21,791.95",638.49M,3.36%,0.03307131991776584
2024-06-06,22821.4,"22,798.60","22,910.15","22,642.60",480.41M,0.89%,0.008848748644383161
2024-06-07,23290.15,"22,821.85","23,320.20","22,789.05",473.55M,2.05%,0.020331832162561177
2024-06-10,23259.2,"23,319.15","23,411.90","23,227.15",304.39M,-0.13%,-0.0013297717180034533
2024-06-11,23264.85,"23,283.75","23,389.45","23,206.65",305.19M,0.02%,0.00024288513264755015
2024-06-12,23322.95,"23,344.45","23,441.95","23,295.95",295.63M,0.25%,0.00249421651679488
2024-06-13,23398.9,"23,480.95","23,481.05","23,353.90",268.28M,0.33%,0.003251158372345044
2024-06-14,23465.6,"23,464.95","23,490.40","23,334.25",223.09M,0.29%,0.0028465062056323236
2024-06-18,23557.9,"23,570.80","23,579.05","23,499.70",272.21M,0.39%,0.00392570176772377
2024-06-19,23516.0,"23,629.85","23,664.00","23,412.90",328.81M,-0.18%,-0.0017801801450586289
2024-06-20,23567.0,"23,586.15","23,624.00","23,442.60",280.34M,0.22%,0.0021663878659495613
2024-06-21,23501.1,"23,661.15","23,667.10","23,398.20",609.88M,-0.28%,-0.002800199840690768
2024-06-24,23537.85,"23,382.30","23,558.10","23,350.00",239.36M,0.16%,0.0015625351959234377
2024-06-25,23721.3,"23,577.10","23,754.15","23,562.05",298.11M,0.78%,0.007763614937362357
2024-06-26,23868.8,"23,723.10","23,889.90","23,670.45",287.82M,0.62%,0.0061987880801539115
2024-06-27,24044.5,"23,881.55","24,087.45","23,805.40",515.23M,0.74%,0.00733411339077519
2024-06-28,24010.6,"24,085.90","24,174.00","23,985.80",354.78M,-0.14%,-0.001410880660883107
2024-07-01,24141.95,"23,992.95","24,164.00","23,992.70",242.47M,0.55%,0.005455591688744926
2024-07-02,24123.85,"24,228.75","24,236.35","24,056.40",309.63M,-0.07%,-0.000750013502250918
2024-07-03,24286.5,"24,291.75","24,309.15","24,207.10",289.20M,0.67%,0.0067196627176867064
2024-07-04,24302.15,"24,369.95","24,401.00","24,281.00",251.19M,0.06%,0.0006441833860869355
2024-07-05,24323.85,"24,213.35","24,363.00","24,168.85",298.38M,0.09%,0.0008925266910921613
2024-07-08,24320.55,"24,329.45","24,344.60","24,240.55",266.30M,-0.01%,-0.00013567851613180805
2024-07-09,24433.2,"24,351.00","24,443.60","24,331.90",250.54M,0.46%,0.004621191209858602
2024-07-10,24324.45,"24,459.85","24,461.05","24,141.80",292.26M,-0.45%,-0.004460845850279831
2024-07-11,24315.95,"24,396.55","24,402.65","24,193.75",306.40M,-0.03%,-0.00034950370829703764
2024-07-12,24502.15,"24,387.95","24,592.20","24,331.15",325.82M,0.77%,0.007628355177359564
2024-07-15,24586.7,"24,587.60","24,635.05","24,522.75",305.40M,0.35%,0.003444777525214419
2024-07-16,24613.0,"24,615.90","24,661.25","24,587.65",283.21M,0.11%,0.0010691123118667994
2024-07-18,24800.85,"24,543.80","24,837.75","24,504.45",350.92M,0.76%,0.00760316813758856
2024-07-19,24530.9,"24,853.80","24,854.80","24,508.15",343.77M,-1.09%,-0.010944379412161618
2024-07-22,24509.25,"24,445.75","24,595.20","24,362.30",324.19M,-0.09%,-0.0008829500483391605
2024-07-23,24479.05,"24,568.90","24,582.55","24,074.20",436.41M,-0.12%,-0.0012329476150728363
2024-07-24,24413.5,"24,444.95","24,504.25","24,307.25",366.62M,-0.27%,-0.002681391716104508
2024-07-25,24406.1,"24,230.95","24,426.15","24,210.80",391.82M,-0.03%,-0.00030315693109630526
2024-07-26,24834.85,"24,423.35","24,861.15","24,410.90",383.83M,1.76%,0.01741480762361384
2024-07-29,24836.1,"24,943.30","24,999.75","24,774.60",354.97M,0.01%,5.0331229834195685e-05
2024-07-30,24857.3,"24,839.40","24,971.75","24,798.65",384.99M,0.09%,0.0008532320705021157
2024-07-31,24951.15,"24,886.70","24,984.60","24,856.50",333.65M,0.38%,0.003768441341371064
2024-08-01,25010.9,"25,030.95","25,078.30","24,956.40",431.31M,0.24%,0.0023918165281347566
2024-08-02,24717.7,"24,789.00","24,851.90","24,686.85",345.03M,-1.17%,-0.01179214365820847
2024-08-05,24055.6,"24,302.85","24,350.05","23,893.70",486.99M,-2.68%,-0.027151768509934573
2024-08-06,23992.55,"24,189.85","24,382.60","23,960.40",312.34M,-0.26%,-0.0026244521876233645
2024-08-07,24297.5,"24,289.40","24,337.70","24,184.90",317.56M,1.27%,0.012630098903435905
2024-08-08,24117.0,"24,248.55","24,340.50","24,079.70",311.88M,-0.74%,-0.007456478381555143
2024-08-09,24367.5,"24,386.85","24,419.75","24,311.20",215.13M,1.04%,0.010333291215294636
2024-08-12,24347.0,"24,320.05","24,472.80","24,212.10",279.93M,-0.08%,-0.0008416385761983504
2024-08-13,24139.0,"24,342.35","24,359.95","24,116.50",239.73M,-0.85%,-0.00857984886239657
2024-08-14,24143.75,"24,184.40","24,196.50","24,099.70",303.25M,0.02%,0.0001967576418212346
2024-08-16,24541.15,"24,334.85","24,563.90","24,204.50",271.61M,1.65%,0.016325753017997963
2024-08-19,24572.65,"24,636.35","24,638.80","24,522.95",243.65M,0.13%,0.0012827353745464452
2024-08-20,24698.85,"24,648.90","24,734.30","24,607.20",238.32M,0.51%,0.005122648020588943
2024-08-21,24770.2,"24,680.55","24,787.95","24,654.50",257.11M,0.29%,0.0028846339064908873
2024-08-22,24811.5,"24,863.40","24,867.35","24,784.45",220.35M,0.17%,0.001665937616169819
2024-08-23,24823.15,"24,845.40","24,858.40","24,771.65",206.80M,0.05%,0.00046943013455067465
2024-08-26,25010.6,"24,906.10","25,043.80","24,874.70",210.27M,0.76%,0.007523049502801839
2024-08-27,25017.75,"25,024.80","25,073.10","24,973.65",223.35M,0.03%,0.00028583793184004246
2024-08-28,25052.35,"25,030.80","25,129.60","24,964.65",220.42M,0.14%,0.0013820625685767348
2024-08-29,25151.95,"25,035.30","25,192.90","24,998.50",353.99M,0.40%,0.003967792825316532
2024-08-30,25235.9,"25,249.70","25,268.35","25,199.40",638.17M,0.33%,0.003332155576256976
2024-09-02,25278.7,"25,333.60","25,333.65","25,235.50",222.82M,0.17%,0.0016945599981708784
2024-09-03,25279.85,"25,313.40","25,321.70","25,235.80",212.13M,0.00%,4.5491810987265924e-05
2024-09-04,25198.7,"25,089.95","25,216.00","25,083.80",253.79M,-0.32%,-0.0032152298316295127
2024-09-05,25145.1,"25,250.50","25,275.45","25,127.75",222.24M,-0.21%,-0.002129359335315646
2024-09-06,24852.15,"25,093.70","25,168.75","24,801.30",311.67M,-1.17%,-0.011718778635040884
2024-09-09,24936.4,"24,823.40","24,957.50","24,753.15",254.37M,0.34%,0.0033843154867430215
2024-09-10,25041.1,"24,999.40","25,130.50","24,896.80",251.27M,0.42%,0.004189891577969935
2024-09-11,24918.45,"25,034.00","25,113.70","24,885.15",279.23M,-0.49%,-0.004909982031582216
2024-09-12,25388.9,"25,059.65","25,433.35","24,941.45",380.07M,1.89%,0.018703577686811725
2024-09-13,25356.5,"25,430.45","25,430.50","25,292.45",250.78M,-0.13%,-0.0012769632085949123
2024-09-16,25383.75,"25,406.65","25,445.70","25,336.20",168.69M,0.11%,0.0010740980826790941
